ts,FS_0234_PV,FS_0372_PV,FI_0395_PV,FI_0567_PV,FI_0879_PV,FC_0173_PV,FI_0497_PV,FI_0396_PV,FI_0319_PV,FC_0756_PV,FC_0696_PV,LC_0493_PV,PD_0272_PV,PI_0922_PV,PI_0326_PV,PC_0163_PV,FC_0688_OP,FC_0126_OP,FC_0419_OP,FC_0971_OP,FC_0749_OP,FC_0336_OP,FC_0619_OP,FC_0178_OP,FC_0689_OP,FC_0262_OP,HC_0493_OP,HC_0378_OP,LC_0585_OP,LC_0678_OP,LC_0365_OP,LC_0894_OP,LC_0189_OP,PC_0181_OP,TC_0389_OP,AI_0573_PV,AI_0243_PV,AI_0295_PV,AI_0286_PV,FS_0776_PV,FS_0477_PV,FS_0976_PV,TI_0585_PV,TI_0421_PV,TI_0472_PV,TI_0824_PV,TI_0682_PV,TI_0642_PV,TI_0949_PV,TI_0898_PV,TI_0697_PV,TI_0316_PV,TC_0787_PV,TC_0987_PV,TC_0787_PV,LC_0915_OP,PI_0231_PV,FS_0669_PV,PC_0197_PV,FC_0285_PV,SC_0444_A0,SC_0261_BE,SC_0318_CO,SC_0721_D5,SC_0717_DK,SC_0531_DO,SC_0439_ED,SC_0859_F6,SC_0854_F8,SC_0192_F9,SC_0574_FC,SC_0243_FF,SC_0613_FI
2021/3/18 21:41,0,0,1451.6326,3.700173,281.88437,4.83883,4.1963058,662.06946,713.93256,134.66699,147.78859,49.806583,0.3335553,1.2259488,0.9933501,11.7086115,62.516136,71.59251,50.356583,52.927486,53.331898,62.824516,83.80942,82.069405,85.07944,86.00658,48.00103,106.9,2.4642088,52.583347,41.607662,52.655968,65.99279,64.738945,-6.9,3.5406,-99999,-99999,-99999,0,4.393351,0,62.427254,335.0591,343.59232,363.51355,373.54776,101.83619,102.19904,36.19665,370.15982,379.88257,101.784996,364.11557,372.14044,65.043015,0.05752327,121.50192,0.040078238,0.88373077,0.9556,8.07,188.1,3.24,0.185,485.9,3.1,230,325.5,360,398,424.5,447
2021/3/18 22:01,0,0,1451.8682,3.764482,281.6857,5.164767,4.5857096,662.06946,714.0498,134.63138,147.76572,49.630096,0.35073707,1.2434996,0.99115,11.709238,62.506824,71.534424,52.270557,52.922134,53.330017,62.806774,83.794785,82.072685,85.07842,85.99478,48.00103,106.9,5.881278,52.57222,38.544456,52.130913,53.90645,64.739746,-6.9,3.2193823,-99999,-99999,-99999,0,4.7653365,0,62.619434,335.14667,343.56854,363.51752,373.59528,101.9654,102.19904,36.19665,370.23117,379.86673,102.049965,364.079,372.1368,65.043015,0.060674496,121.51314,0.03928789,0.8454536,0.9556,8.07,188.1,3.24,0.185,485.9,3.1,230,325.5,360,398,424.5,447
2021/3/18 22:21,0,0,1452.1038,3.7584326,283.76562,5.3991394,4.8313627,662.06946,715.6443,134.59576,147.74284,50.058468,0.37386772,1.2739494,0.9917249,11.709864,62.497517,71.47633,54.184532,52.916786,53.328133,62.789032,83.78016,82.075966,85.07741,85.98299,48.00103,106.9,7.443194,52.56109,28.108946,52.531727,63.4378,64.74055,-6.9,3.407864,-99999,-99999,-99999,0,5.0280256,0,62.82361,335.23425,343.5722,363.52148,373.64282,102.09462,102.19904,36.19503,370.3025,379.8509,102.530014,364.04245,372.13318,65.043015,0.059518058,121.52436,0.03749375,0.8071765,0.9556,8.07,188.1,3.24,0.185,485.9,3.1,230,325.5,360,398,424.5,447
2021/3/18 22:41,0,0,1452.3394,3.716045,282.9555,5.355147,4.756305,662.1202,716.8388,134.56015,147.71997,49.695957,0.3697736,1.2725986,0.9931501,11.710489,62.488205,71.41824,54.387848,52.911434,53.326252,62.771286,83.765526,82.07925,85.07639,85.97118,48.00103,106.9,13.205466,52.54996,28.463505,52.429653,53.367718,64.74135,-6.9,3.6342196,-99999,-99999,-99999,0,4.9742255,0,62.65547,335.3218,343.57617,363.52545,373.69037,102.22383,102.20079,36.18658,370.37384,379.83505,102.045006,364.0059,372.12955,65.043015,0.061019503,121.535576,0.03569961,0.8170954,0.9556,8.07,188.1,3.24,0.185,485.9,3.1,230,325.5,360,398,424.5,447
2021/3/18 23:01,0,0,1452.5431,3.705531,282.14536,5.2682147,4.632874,662.5548,716.58765,134.52454,148.51344,50.950912,0.3842892,1.2880491,0.9917598,11.711115,62.478893,71.36016,53.635883,52.906082,53.32437,62.753544,83.7509,82.082535,85.07538,85.960625,48.00103,106.9,19.534754,52.53883,34.251797,52.59869,68.56876,64.74215,-6.9,3.4834752,-99999,-99999,-99999,0,4.8972583,0,63.053352,335.36935,343.58017,363.52942,373.7379,102.35305,102.821106,36.17813,370.44516,379.8192,101.95501,363.96933,372.1259,65.043015,0.06227803,121.5468,0.03482742,0.83813626,0.9556,8.07,188.1,3.24,0.185,485.9,3.1,230,325.5,360,398,424.5,447
2021/3/18 23:21,0,0,1452.7203,3.6967313,281.81168,5.0548353,4.369603,662.9895,716.3364,134.79433,148.7592,50.812332,0.39113665,1.2950977,0.9934,11.7117405,62.469585,71.35157,52.883915,52.900734,53.322487,62.735798,83.73627,82.085815,85.07436,85.957535,48.00103,106.9,24.920412,52.527702,29.835707,52.387894,51.769,64.74294,-6.9,3.4243443,-99999,-99999,-99999,0,4.65059,0,63.53252,335.38925,343.58414,363.5334,373.78543,102.269775,103.190025,36.16968,370.5165,379.80338,102.55281,363.93277,372.12225,65.043015,0.063061416,121.558014,0.034860533,0.8591771,0.9556,8.07,188.1,3.24,0.185,485.9,3.1,230,325.5,360,398,424.5,447
2021/3/18 23:41,0,0,1452.8977,3.7448034,282.84628,4.9327745,4.2363744,665.74396,716.862,135.52838,147.77696,51.02269,0.3824589,1.2871492,0.99377495,11.712367,62.46487,71.349,52.131947,52.895382,53.320606,62.718056,83.72164,82.089096,85.07335,85.954445,48.00103,106.9,30.109304,52.51657,34.63076,52.648964,71.061165,64.743744,-6.9,3.5750678,-99999,-99999,-99999,0,4.507907,0,63.243835,335.40915,343.5881,363.53735,373.83298,102.09178,102.93149,36.16123,370.58786,379.78757,102.15502,363.93066,372.11862,65.043015,0.05997719,121.56924,0.034205973,0.8802179,0.9556,8.07,188.1,3.24,0.185,485.9,3.1,230,325.5,360,398,424.5,447
2021/3/19 0:01,0,0,1453.075,3.7928753,282.6974,4.869108,4.208332,667.2585,718.4751,135.5253,148.00912,49.93655,0.3780925,1.2808486,0.9924501,11.712993,62.462723,71.34643,51.37998,52.890034,53.31872,62.70031,83.70701,82.092384,85.072334,85.951355,48.00103,106.9,34.508434,52.50544,32.888924,52.98324,53.02886,64.744545,-6.9,3.3623443,-99999,-99999,-99999,0,4.445275,0,62.955692,335.42905,343.5921,363.54132,373.87274,101.91378,102.67294,36.15278,370.61243,379.77173,103.072525,363.95154,372.11496,65.043015,0.062725,121.58046,0.0342638,0.8984549,0.9556,8.07,188.1,3.24,0.185,485.9,3.1,230,325.5,360,398,424.5,447
2021/3/19 0:21,0,0,1453.2523,3.8045337,281.30185,4.9504137,4.360619,668.1709,719.85913,132.93767,147.9269,51.27202,0.39510167,1.3031995,0.9955999,11.713618,62.46058,71.34386,51.021984,52.88468,53.31684,62.682568,83.69238,82.095665,85.07132,85.948265,48.00103,106.9,38.9152,52.494312,35.593956,53.006752,70.79855,64.745346,-6.9,3.4212582,-99999,-99999,-99999,0,4.5614696,0,63.147797,335.44894,343.59607,363.5453,373.90442,101.73579,102.40904,36.14433,370.58865,379.7559,102.34004,363.9724,372.11133,65.043015,0.062023226,121.591675,0.034321625,0.9105234,0.9556,8.07,188.1,3.24,0.185,485.9,3.1,230,325.5,360,398,424.5,447
2021/3/19 0:41,0,0,1453.4296,3.8078175,282.3697,4.893486,4.259714,668.8856,719.5087,134.95781,147.84468,50.991734,0.40009287,1.3051487,0.99219996,11.714244,62.45843,71.341286,51.275894,52.87933,53.314957,62.66849,83.67776,82.098946,85.070305,85.945175,48.00103,106.9,41.453926,52.48318,35.500843,52.934498,53.190388,64.74615,-6.9,3.4338498,-99999,-99999,-99999,0,4.487946,0,62.967697,335.46884,343.60004,363.54926,373.9361,101.557785,102.13212,36.13588,370.56485,379.74005,102.25254,364.42752,372.1077,65.043015,0.06237195,121.6029,0.03437945,0.9225919,0.9556,8.07,188.1,3.24,0.185,485.9,3.1,230,325.5,360,398,424.5,447
2021/3/19 1:01,0,0,1453.6068,3.796711,281.3802,4.987631,4.3496165,668.8856,719.1583,134.59386,147.76245,51.025734,0.39548323,1.3061996,0.99205387,11.71487,62.456284,71.338715,51.529804,52.87398,53.313076,62.656467,83.663124,82.10223,85.06929,85.942085,48.00103,106.9,43.100624,52.472054,32.719074,53.352814,63.08761,64.74694,-6.9,3.4277616,-99999,-99999,-99999,0,4.5891814,0,62.356407,335.48874,343.60403,363.55322,373.9678,101.593765,102.06611,36.127426,370.54108,379.7242,101.9355,364.57913,372.10406,65.043015,0.06360525,121.61411,0.034437273,0.93466043,0.9556,8.07,188.1,3.24,0.185,485.9,3.1,230,325.5,360,398,424.5,447
2021/3/19 1:21,0,0,1453.7842,3.7917907,281.85413,5.067473,4.4573917,668.8856,718.8079,134.78789,147.68024,50.829224,0.41112086,1.3262995,0.9913462,11.715496,62.454136,71.33614,51.783714,52.86863,53.31119,62.644444,83.6485,82.105515,85.068275,85.938995,48.00103,106.9,43.513393,52.460922,39.875027,53.214405,59.767036,64.74774,-6.9,3.50084,-99999,-99999,-99999,0,4.655568,0,62.76417,335.50864,343.608,363.5572,373.99948,101.68605,102.02573,36.118977,370.5173,379.70837,102.73012,364.40433,372.1004,65.043015,0.060017023,121.625336,0.034495097,0.946729,0.9556,8.07,188.1,3.24,0.185,485.9,3.1,230,325.5,360,398,424.5,447
2021/3/19 1:41,0,0,1453.9614,3.816584,282.28165,5.0770364,4.4237103,668.8856,718.4078,134.98164,147.598,51.26999,0.4115874,1.32885,0.9927251,11.716122,62.451992,71.33357,52.037624,52.86328,53.30931,62.632416,83.633865,82.108795,85.06726,85.935905,48.00103,106.9,43.59996,52.449795,31.320837,53.298306,63.90063,64.74854,-6.9,3.5977318,-99999,-99999,-99999,0,4.70448,0,62.319157,335.52853,343.61197,363.56116,374.03116,101.21571,101.94564,36.110527,370.49353,379.69257,102.257515,364.26816,372.09677,65.043015,0.0628179,121.63655,0.034552924,0.97975177,0.9556,8.07,188.1,3.24,0.185,485.9,3.1,230,325.5,360,398,424.5,447
2021/3/19 2:01,0,0,1454.1388,3.8115742,282.70654,5.1213574,4.500877,668.8856,717.6306,135.1754,147.51578,51.066864,0.4086686,1.3256999,0.9935001,11.716747,62.449844,71.33099,52.291534,52.85793,53.307426,62.62039,83.61924,82.112076,85.066246,85.932816,48.00103,106.9,42.285984,52.438663,31.363697,53.38051,61.952454,64.749344,-6.9,3.5331626,-99999,-99999,-99999,0,4.7330756,0,63.219826,335.54846,343.61594,363.56512,374.06287,101.48034,101.824524,36.102077,370.46976,379.67673,102.75502,364.28656,372.09314,65.043015,0.06379547,121.64777,0.03461075,1.0327064,0.9556,8.07,188.1,3.24,0.185,485.9,3.1,230,325.5,360,398,424.5,447
2021/3/19 2:21,0,0,1454.316,3.872297,281.0004,5.121674,4.511876,668.55,716.8535,134.48582,147.43356,51.189083,0.4227746,1.3294493,0.98982495,11.717373,62.447697,71.32842,52.54544,52.85258,53.295135,62.608368,83.60461,82.115364,85.06523,85.929726,48.00103,106.9,39.15987,52.427536,35.21039,53.170666,61.17613,64.75014,-6.9,3.5143404,-99999,-99999,-99999,0,4.7348514,0,62.511353,335.56836,343.61993,363.5691,374.09454,101.34194,101.7034,36.098625,370.44595,379.6609,103.02751,364.30496,372.08948,65.043015,0.0639848,121.65899,0.034668572,1.0856609,0.9556,8.07,188.1,3.24,0.185,485.9,3.1,230,325.5,360,398,424.5,447
2021/3/19 2:41,0,0,1454.4933,3.827844,281.5802,5.151878,4.5283666,667.00085,716.068,135.39354,147.35133,50.887928,0.41754973,1.3410001,0.99285,11.716494,62.445553,71.32585,52.79935,52.84723,53.28158,62.596344,83.58998,82.118645,85.06422,85.92664,48.00103,106.9,35.200714,52.416405,33.441147,52.97696,63.840347,64.75094,-6.9,3.5259042,-99999,-99999,-99999,0,4.752141,0,62.93168,335.58826,343.6239,363.57306,374.12625,101.203545,101.582275,36.098625,370.42218,379.64505,103.127525,364.3234,372.08585,65.043015,0.06451764,121.67021,0.034726396,0.943646,0.9556,8.07,188.1,3.24,0.185,485.9,3.1,230,325.5,360,398,424.5,447
2021/3/19 3:01,0,0,1454.6707,3.7816167,282.16003,5.1380424,4.5249653,665.4517,714.808,134.92964,147.26912,51.364773,0.41409335,1.3318497,0.99250007,11.715528,62.443405,71.32328,53.05326,52.841877,53.268024,62.584316,83.57628,82.121925,85.0632,85.92355,48.00103,106.9,30.77416,52.405277,34.608547,53.052174,60.057533,64.75174,-6.9,3.4109266,-99999,-99999,-99999,0,4.7778344,0,62.751537,335.60815,343.62787,363.57703,374.15793,101.06515,101.55426,36.098625,370.3984,379.6292,102.32252,364.3418,372.0822,65.043015,0.064559855,121.68143,0.03478422,0.8439332,0.9556,8.07,188.1,3.24,0.185,485.9,3.1,230,325.5,360,398,424.5,447
2021/3/19 3:21,0,0,1454.8479,3.8015397,281.99847,5.125457,4.496549,663.9026,713.5476,134.46573,147.2328,50.879124,0.42037514,1.3385998,0.9949,11.7145605,62.441257,71.32071,53.22662,52.83653,53.25447,62.572292,83.56818,82.123665,85.05562,85.92046,48.00103,106.9,26.897808,52.394146,33.067677,53.169987,57.430878,64.75254,-6.9,3.2528937,-99999,-99999,-99999,0,4.7024684,0,62.583412,335.62805,343.63187,363.581,374.1896,101.04513,101.6225,36.117958,370.37463,379.61337,102.315025,364.3602,372.07855,65.043015,0.06523043,121.69265,0.034842048,0.7095004,0.9556,8.07,188.1,3.24,0.185,485.9,3.1,230,325.5,360,398,424.5,447
2021/3/19 3:41,0,0,1455.0253,3.8154356,281.7945,5.116488,4.5249066,662.35345,712.28723,134.16283,147.35847,50.798073,0.42611906,1.3488,0.9932,11.713594,62.43911,71.31814,53.354992,52.831177,53.240913,62.56027,83.56008,82.12299,85.044365,85.91737,48.00103,106.9,20.612932,52.38302,37.998444,53.273228,67.88758,64.75334,-6.9,3.5619411,-99999,-99999,-99999,0,4.7445116,0,62.643467,335.64795,343.63583,363.5791,374.2213,101.05627,101.690735,36.150627,370.35086,379.59756,102.24001,364.3786,372.07492,65.043015,0.06495434,121.70387,0.03489987,1.0290252,0.9556,8.07,188.1,3.24,0.185,485.9,3.1,230,325.5,360,398,424.5,447
2021/3/19 4:01,0,0,1455.2025,3.8341782,281.59048,5.1712866,4.617137,664.2985,712.9912,134.08151,147.48413,50.58567,0.41066915,1.3260005,0.99155,11.712628,62.436966,71.31557,53.483364,52.82583,53.22736,62.54824,83.55199,82.12232,85.03311,85.91428,48.00103,106.9,15.045935,52.371887,37.879013,53.057835,62.397892,64.754135,-6.9,3.3816128,-99999,-99999,-99999,0,4.842392,0,62.39123,335.66785,343.6398,363.57117,374.253,101.0674,101.75897,36.1833,370.32706,379.58173,101.79252,364.39703,372.0713,65.043015,0.06464464,121.69851,0.034957696,0.86395663,0.9556,8.07,188.1,3.24,0.185,485.9,3.1,230,325.5,360,398,424.5,447
2021/3/19 4:21,0,0,1455.3798,3.7764566,281.11652,5.179564,4.5797668,667.028,714.1362,134.0002,147.6098,50.28691,0.382819,1.2882,0.992825,11.711662,62.43482,71.312996,53.40339,52.820477,53.213802,62.536217,83.543884,82.12165,85.021866,85.911194,48.00103,106.9,10.159519,52.372692,42.327133,53.007416,57.94021,64.75494,-6.9,3.331826,-99999,-99999,-99999,0,4.863944,0,62.28312,335.68774,343.64377,363.56323,374.28467,101.07854,101.82721,36.215973,370.30328,379.5659,101.797516,364.41544,372.06766,65.043015,0.06465729,121.68954,0.03501552,0.7667122,0.9556,8.07,188.1,3.24,0.185,485.9,3.1,230,325.5,360,398,424.5,447
2021/3/19 4:41,0,0,1455.5571,3.80439,281.33325,5.169026,4.609328,672.0346,715.2812,133.91888,147.73547,50.929886,0.36896858,1.2742493,0.9918,11.710696,62.43267,71.31042,52.999817,52.815125,53.20025,62.524193,83.53579,82.12098,85.01061,85.908104,48.00103,106.9,5.965637,52.39236,42.2468,52.88208,65.73913,64.75574,-6.9,3.5601974,-99999,-99999,-99999,0,4.81797,0,62.53534,335.70764,343.64777,363.5553,374.31638,101.08967,101.89545,36.248646,370.2795,379.55942,101.59751,364.43384,372.064,65.043015,0.06518007,121.68056,0.035073344,0.75087106,0.9556,8.07,188.1,3.24,0.185,485.9,3.1,230,325.5,360,398,424.5,447
2021/3/19 5:01,0,0,1455.7344,3.8149385,282.0645,5.06515,4.4379916,668.1637,716.4262,133.83757,147.86115,50.712677,0.37723202,1.2852004,0.99070674,11.70973,62.430527,71.307846,52.596245,52.809776,53.18669,62.512165,83.527695,82.12031,84.99936,85.905014,48.00103,106.9,2.4773483,52.412025,39.704185,52.986763,56.784378,64.75654,-6.9,3.60892,-99999,-99999,-99999,0,4.711103,0,61.76723,335.72754,343.65173,363.54736,374.34805,101.10081,101.963684,36.28132,370.25574,379.55942,100.84,364.45224,372.06042,65.043015,0.065499455,121.67158,0.035131168,0.74552333,0.9556,8.07,188.1,3.24,0.185,485.9,3.1,230,325.5,360,398,424.5,447
2021/3/19 5:21,0,0,1455.9552,3.780531,282.82825,4.9647217,4.344206,664.28485,717.0941,133.67844,147.9868,50.267757,0.37009078,1.2789001,0.99390674,11.708764,62.42838,71.305275,52.192673,52.807796,53.173138,62.50014,83.51959,82.119644,84.988106,85.901924,48.00103,106.9,1.7309027,52.431694,43.92328,52.839832,62.88066,64.70262,-6.9,3.4105518,-99999,-99999,-99999,0,4.605773,0,62.15176,335.74744,343.6557,363.53943,374.37976,101.11194,101.94965,36.31399,370.23196,379.55942,100.937,364.47067,372.0667,65.043015,0.061298277,121.662605,0.03518899,0.76326066,0.9556,8.07,188.1,3.24,0.185,485.9,3.1,230,325.5,360,398,424.5,447
2021/3/19 5:41,0,0,1456.258,3.808003,282.49966,4.8960032,4.2670317,666.6357,717.0941,134.32588,147.68373,50.329056,0.36933798,1.2768004,0.99274987,11.707797,62.42623,71.302704,51.789097,52.826237,53.15958,62.488117,83.5115,82.11897,84.97686,85.898834,48.00103,106.9,2.9924922,52.451363,41.725803,52.95397,66.892456,64.6147,-6.9,3.5461946,-99999,-99999,-99999,0,4.519602,0,62.34318,335.76733,343.6597,363.5315,374.41144,101.12307,101.80786,36.34666,370.20816,379.55942,101.592476,364.48907,372.07306,65.043015,0.06139617,121.653625,0.03524682,0.78099805,0.9556,8.07,188.1,3.24,0.185,485.9,3.1,230,325.5,360,398,424.5,447
2021/3/19 6:01,0,0,1456.561,3.7548597,282.80478,4.868907,4.180507,668.82654,717.0941,134.82596,147.11879,50.855927,0.36375028,1.2711,0.99197507,11.706831,62.424084,71.30013,51.385525,52.844673,53.146027,62.476093,83.5034,82.1183,84.96561,85.895744,48.00103,106.9,3.6998892,52.47103,42.297504,53.118572,68.79085,64.52677,-6.9,3.6730728,-99999,-99999,-99999,0,4.432413,0,62.211033,335.78726,343.66367,363.52356,374.4431,101.14207,101.66606,36.379333,370.1844,379.55942,101.52998,364.50748,372.0794,65.043015,0.06058946,121.644646,0.035304643,0.7584541,0.9556,8.07,188.1,3.24,0.185,485.9,3.1,230,325.5,360,398,424.5,447
2021/3/19 6:21,0,0,1456.8639,3.8351076,283.10986,4.89057,4.2530284,667.96375,717.0941,134.25389,147.11855,50.894665,0.36794168,1.2781513,0.9933,11.705865,62.42194,71.29756,50.981953,52.863113,53.13247,62.464066,83.4953,82.11763,84.95435,85.892654,48.00103,106.9,7.6752095,52.4907,35.13797,52.858776,60.536766,64.43884,-6.9,3.5125964,-99999,-99999,-99999,0,4.4338174,0,62.4632,335.80716,343.67157,363.51566,374.47482,101.238945,101.52426,36.412006,370.1606,379.55942,101.30245,364.46323,372.08575,65.043015,0.06256809,121.63567,0.035359584,0.8556881,0.9556,8.07,188.1,3.24,0.185,485.9,3.1,230,325.5,360,398,424.5,447
2021/3/19 6:41,0,0,1457.1667,3.6929667,283.41498,5.0586476,4.4805593,667.10095,717.0941,133.3063,147.63779,51.696514,0.36275056,1.2597009,0.99297506,11.704899,62.419792,71.29499,52.09072,52.881554,53.118916,62.45204,83.487206,82.11696,84.94311,85.88957,48.00103,106.9,13.080128,52.510365,31.161882,52.965843,59.668682,64.35092,-6.9,3.626957,-99999,-99999,-99999,0,4.6799283,0,62.198994,335.82706,343.67953,363.50772,374.5065,101.33583,101.51375,36.44468,370.13684,379.55942,101.454956,364.4383,372.0921,65.043015,0.06077481,121.62669,0.035410415,0.82146627,0.9556,8.07,188.1,3.24,0.185,485.9,3.1,230,325.5,360,398,424.5,447
2021/3/19 7:01,0,0,1457.4696,3.7421513,283.15115,5.2249675,4.616608,666.23816,717.0076,134.53723,147.78183,51.258,0.35839993,1.2614994,0.99204993,11.703933,62.417645,71.29242,53.38323,52.899994,53.10536,62.440018,83.47911,82.11629,84.931854,85.88666,48.00103,106.9,20.30938,52.530033,35.42617,52.587685,63.71288,64.26299,-6.9,3.6606412,-99999,-99999,-99999,0,4.848002,0,62.523346,335.8116,343.6875,363.4998,374.53818,101.43271,101.82207,36.477352,370.11307,379.55942,102.067474,363.78406,372.09848,65.043015,0.06341339,121.61772,0.03546125,0.052940466,0.9307,5.4,74.62,2.17,0.125,352.7,1.1,230,325.5,360,398,424.5,447
2021/3/19 7:21,0,0,1457.7726,3.7349942,280.9544,5.2646527,4.6836696,664.46277,716.8402,133.15454,147.5807,51.10168,0.360318,1.2616489,0.9918251,11.702967,62.4155,71.30653,53.806763,52.918434,53.091805,62.42799,83.47101,82.11562,84.9206,85.88482,48.00103,106.9,26.345863,52.5497,33.46084,52.43832,56.19897,64.17507,-6.9,3.640355,-99999,-99999,-99999,0,4.909315,0,62.583397,335.77182,343.69543,363.49185,374.5699,101.574005,102.1102,36.517048,370.08926,379.55942,103.01498,364.09927,372.10483,65.043015,0.05810566,121.60874,0.035512082,0.001510428,0.9307,5.4,74.62,2.17,0.125,352.7,1.1,230,325.5,360,398,424.5,447
2021/3/19 7:41,0,0,1458.0754,3.814074,282.05075,5.4428673,4.920431,660.7181,716.67285,135.14949,147.42786,51.16631,0.34828144,1.2498002,0.99337506,11.702001,62.41398,71.32268,54.124725,52.936874,53.078247,62.415966,83.46291,82.11495,84.909355,85.88298,48.00103,106.9,31.824347,52.56937,29.70819,52.772747,68.449585,64.04602,-6.9,3.6537344,-99999,-99999,-99999,0,5.137172,0,62.71551,335.73203,343.7034,363.48392,374.60156,102.155464,102.19831,36.561592,370.0655,379.55942,102.65997,364.44577,372.11118,65.043015,0.060482696,121.59976,0.035562918,0.096994385,0.9307,5.4,74.62,2.17,0.125,352.7,1.1,230,325.5,360,398,424.5,447
2021/3/19 8:01,0,0,1458.3783,3.775347,282.15408,5.2763214,4.688277,662.9533,717.9666,133.39076,147.4454,51.297523,0.37492487,1.2757498,0.9913249,11.701035,62.412807,71.33882,54.22841,52.95531,53.064693,62.403942,83.45482,82.11428,84.8981,85.881134,48.00103,106.9,36.726334,52.58904,42.62108,52.94793,59.72224,63.84593,-6.9,3.6156735,-99999,-99999,-99999,0,4.955291,0,63.55592,335.69223,343.71133,363.47598,374.57483,102.43113,102.28643,36.606133,370.02808,379.55942,103.05499,364.40723,372.11752,65.043015,0.061217517,121.59079,0.035613753,0.7968336,0.9307,5.4,74.62,2.17,0.125,352.7,1.1,230,325.5,360,398,424.5,447
2021/3/19 8:21,0,0,1458.6812,3.7713406,281.2885,5.0221195,4.4406896,670.7825,720.62726,135.29086,147.33209,49.224426,0.39683738,1.3039496,0.99204993,11.7000675,62.411636,71.35497,53.033875,52.97375,53.051136,62.39192,83.44672,82.11361,84.88685,85.879295,48.00103,106.9,41.247643,52.608704,39.758945,52.7182,70.31597,63.64584,-6.9,3.649185,-99999,-99999,-99999,0,4.685947,0,62.607437,335.65244,343.7193,363.46805,374.48767,102.49576,102.37454,36.650677,369.97656,379.55942,102.31502,364.45126,372.12387,65.043015,0.059497774,121.58181,0.035664584,0.99330586,0.9307,5.4,74.62,2.17,0.125,352.7,1.1,230,325.5,360,398,424.5,447
2021/3/19 8:41,0,0,1458.984,3.7924867,281.44543,4.8230395,4.229263,671.3951,723.28796,135.14441,147.5305,49.75191,0.41406277,1.3326001,0.9935249,11.699101,62.410465,71.37112,51.839336,52.99219,53.037582,62.369072,83.43862,82.11294,84.875595,85.87746,48.00103,106.9,45.37141,52.628372,31.798447,52.937473,53.83115,63.44575,-6.9,3.3068175,-99999,-99999,-99999,0,4.4650373,0,62.859634,335.6126,343.72723,363.4601,374.4005,102.56039,102.46266,36.698997,369.92502,379.55942,102.08001,364.4953,372.13022,65.043015,0.057677273,121.57283,0.03571542,1.1897782,0.9307,5.4,74.62,2.17,0.125,352.7,1.1,230,325.5,360,398,424.5,447
2021/3/19 9:01,0,0,1459.287,3.7335997,281.705,4.8940997,4.320638,667.5387,725.9486,134.76376,147.49002,49.334656,0.3757101,1.2832509,0.99307495,11.698135,62.409294,71.38726,51.41794,53.01063,53.024025,62.34018,83.43053,82.11227,84.86435,85.87562,48.00103,106.9,49.745758,52.64804,35.245888,53.11118,62.712063,63.245663,-6.9,3.562468,-99999,-99999,-99999,0,4.5394487,0,62.463295,335.5728,343.7352,363.45218,374.3134,102.625015,102.55077,36.76324,369.8735,379.55942,102.4125,364.53934,372.13657,65.043015,0.05873585,121.56386,0.03576625,1.3862505,0.9307,5.4,74.62,2.17,0.125,352.7,1.1,230,325.5,360,398,424.5,447
2021/3/19 9:21,0,0,1459.5898,3.7855916,281.0178,5.0523834,4.50559,675.43176,726.3083,133.21352,147.44981,49.504715,0.37328768,1.2784501,0.9937668,11.697169,62.408123,71.403404,52.19735,53.02907,53.01047,62.31129,83.422424,82.1116,84.853096,85.87378,48.00103,106.9,52.61091,52.66771,30.184727,53.215157,52.573837,63.159756,-6.9,3.8040826,-99999,-99999,-99999,0,4.7118087,0,61.86338,335.53302,343.74316,363.44424,374.22623,102.689644,102.586754,36.827488,369.822,379.55942,101.81501,364.5346,372.1429,65.043015,0.061057843,121.55488,0.035817087,1.5827229,0.9307,5.4,74.62,2.17,0.125,352.7,1.1,230,325.5,360,398,424.5,447
2021/3/19 9:41,0,0,1459.8927,3.7702,281.70972,5.213902,4.6448574,671.4441,725.24274,133.57455,147.57854,49.493168,0.36165008,1.2669003,0.992975,11.696203,62.406956,71.419556,52.976757,53.047512,52.996914,62.282402,83.41433,82.11093,84.84184,85.87194,48.00103,106.9,51.949512,52.687378,27.856709,53.344593,69.328094,63.27107,-6.9,3.45153,-99999,-99999,-99999,0,4.9016933,0,61.94668,335.49323,343.7511,363.4363,374.13907,102.754265,102.586754,36.89173,369.77045,379.55942,102.2925,364.41656,372.14926,65.043015,0.057927858,124.57327,0.03586792,1.6092938,0.9307,5.4,74.62,2.17,0.125,352.7,1.1,230,325.5,360,398,424.5,447
2021/3/19 10:01,0,0,1460.1956,3.8412242,281.5308,5.266915,4.737611,668.61414,724.1772,134.18414,147.81044,49.37331,0.37914976,1.2857999,0.99395,11.695237,62.405785,71.4357,53.75617,53.06595,52.98336,62.253513,83.406235,82.11026,84.8306,85.8701,48.00103,106.9,47.41697,52.707043,32.32047,53.365257,57.21373,63.382378,-6.9,3.5277305,-99999,-99999,-99999,0,4.9483147,0,60.960957,335.4534,343.75906,363.42838,374.0519,102.81889,102.586754,36.95598,369.71893,379.55942,103.600006,364.23547,372.1556,65.043015,0.052732956,124.31549,0.035918754,1.6195736,0.9307,5.4,74.62,2.17,0.125,352.7,1.1,230,325.5,360,398,424.5,447
